ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
maal_0003,mcnafsan,"Go sokfal inrik maal kin nag, ""P̃afo neu preg nalkis."" Go ruinpa ki natut. Maal teflan p̃afo mai.",#	go	sokfal	i=	nrik	maal	ki	-n	#	na	ZERO	p̃a=	fo	neu	preg	nalkis	#	go	ZERO	rui=	nep-a	ZERO	ki	natut	#	maal	tefla	=n	ZERO	p̃a=	fo	mai,#	and	owl	3S.RS=	tell	hawk	PREP	-3S.O	#	SUB	ZERO	2S.IRS=	PSP:IR	1S.BEN	make	herbs	#	and	ZERO	3P.PS=	throw-TS	ZERO	PREP	appointment	#	hawk	similar	=DST	ZERO	2S.IRS=	PSP:IR	come,"And the owl said to the hawk, ""You go and get the herbs."" And they promised to meet back again. ""That is the time you will come.""",en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,47340,56740,##	other	np.d:a	=lv	v:pred	np:p	adp	-pro:obl	#ds	other	0.2:a	=lv	lv	lv_pro.1:obl	v:pred	np:p	##	other	0.d:s	=lv	v:pred	0:p	adp	np:other	##ds	np.d:voc	np:other	=rn	0.2:s	=lv	lv	v:pred,,maal,∅	∅	505	∅	∅	502	∅	∅	∅	∅	502	∅	∅	∅	∅	503	∅	∅	506	∅	∅	∅	∅	507	∅	502	∅	∅	502	∅	∅	∅,∅	∅	505	∅	∅	502	∅	∅	∅	∅	502	∅	∅	∅	∅	503	∅	∅	506	∅	∅	∅	∅	507	∅	502	∅	∅	502	∅	∅	∅,∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅
maal_0004,mcnafsan,"Kafo tuok nalkis p̃afo mingi."" Ruto panpanpan mal natut ipaakor, go maal kiwes nalkis mai.",#	ZERO	ka=	fo	tu-o	-k	nalkis	#	ZERO	p̃a=	fo	min-gi	ZERO	#	ZERO	ru=	to	panpan	mal	natut	#	ZERO	i=	paakor	#	go	maal	ki=	wes	nalkis	mai,#	ZERO	1S.IRS=	PSP:IR	give-TS	-2S.O	herbs	#	ZERO	2S.IRS=	PSP:IR	drink-TR	ZERO	#	ZERO	3P.RS=	stay	until	time	date	#	ZERO	3S.RS=	arrive	#	and	hawk	3S.PS=	take	herbs	come,"I will give you herbs, you drink it."" They stayed until the time to meet back again, and the hawk brought the herbs.",en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,57620,72640,##ds	0.1:a	=lv	lv	v:pred	-pro.2:p	np:p2	##ds	0.2:a	=lv	lv	v:pred	0:p	##	0.d:s	=lv	v:pred	adp	np:obl	rn_np	##	0.d:s	=lv	v:pred	##	other	np.d:a	=lv	v:pred	np:p	other,,maal,∅	502	∅	∅	∅	505	503	∅	505	∅	∅	∅	503	∅	506	∅	∅	∅	508	∅	∅	506	∅	∅	∅	∅	502	∅	∅	503	∅,∅	502	∅	∅	∅	505	503	∅	505	∅	∅	∅	503	∅	506	∅	∅	∅	508	∅	∅	506	∅	∅	∅	∅	502	∅	∅	503	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
maal_0005,mcnafsan,"Sokfal me kimai, me inrik maal ki na, mlapuas ki na, ""Ag kin p̃afo na- p̃afo ga wis nalkis tua kin kemingi.""",#	sokfal	me	ki=	mai	#	me	ZERO	i=	nrik	maal	ki	ZERO	na	mlapuas	ki	#	na	ag	#	kin	p̃a=	fo	na	p̃a=	fo	ga	wis	nalkis	%	ZERO	tu-a	ZERO	ki	-n	#	ZERO	ke=	min-gi	ZERO,#	owl	and	3S.PS=	come	#	and	ZERO	3S.RS=	tell	hawk	PREP	ZERO	REL	owl	PREP	#	SUB	2S.	#	REL	2S.IRS=	PSP:IR	PURP	2S.IRS=	PSP:IR	3S.BEN	take	herbs	%	ZERO	give-TS	ZERO	PREP	-3S.O	#	ZERO	3S.IRS=	drink-TR	ZERO,"The owl came, then he told the hawk and mlapuas, ""You will get the herbs for him and give it to him to drink it.""",en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,74000,88000,##	np.d:s	other	=lv	v:pred	##	other	0.d:a	=lv	v:pred	np:p	adp	0:obl	nc	nc	nc	#ds	other	pro.2:dt_a	#rc_rn	other	nc	nc	nc	=lv	lv	lv_pro:obl	v:pred	np:p	%	0.2:a	v:pred	0:p	adp	-pro:obl	##	0.d:a	=lv	v:pred	0:p,,maal,∅	505	∅	∅	∅	∅	∅	505	∅	∅	502	∅	∅	∅	∅	∅	∅	∅	502	∅	∅	∅	∅	∅	∅	∅	∅	∅	503	∅	502	∅	503	∅	∅	∅	502	∅	∅	503,∅	505	∅	∅	∅	∅	∅	505	∅	∅	502	∅	∅	∅	∅	∅	∅	∅	502	∅	∅	∅	∅	∅	∅	∅	∅	∅	503	∅	502	∅	503	∅	∅	∅	502	∅	∅	503,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
maal_0006,mcnafsan,"Me mlapuas ina ito kaimin nalkis ni sokfal, me kini sokfal uut nai.",#	me	mlapuas	i=	na	#	ZERO	i=	to	#	ZERO	kai=	min	nalkis	ni	sokfal	#	me	ZERO	ki=	ni	sokfal	uut	nai,#	and	owl	3S.RS=	want	#	ZERO	3S.RS=	stay	#	ZERO	ES=	drink	herbs	of	owl	#	and	ZERO	3S.PS=	of	owl	pour	water,"Then mlapuas drank the owl's herbs, and he poured water for the owl.",en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,88700,103740,##	other	np.d:a	=lv	v:pred	#cc:p	0.d:s	=lv	v:pred	##	es_f0.d:a	=lv	v:pred	np:p	rn	rn_np:poss	##	other	0.d:s	=lv	lv_adp	lv_np.d:obl	v:pred	np:p,,maal,∅	∅	509	∅	∅	∅	509	∅	∅	∅	509	∅	∅	503	∅	505	∅	∅	509	∅	∅	505	∅	510,∅	∅	509	∅	∅	∅	509	∅	∅	∅	509	∅	∅	503	∅	505	∅	∅	509	∅	∅	505	∅	510,∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new
maal_0007,mcnafsan,"Ipan min nalkis, nen kin runi sokfal pregi pan. Imin silua me kiga uut nai pan tua kin imingi.",#	ZERO	i=	pan	min	nalkis	nen	#	kin	ZERO	ru=	ni	sokfal	preg-i	ZERO	pan	#	ZERO	i=	min	silua	#	me	ZERO	ki=	ga	uut	nai	#	ZERO	pan	tu-a	#	kin	ZERO	i=	min-gi	ZERO,#	ZERO	3S.RS=	go	drink	herbs	that	#	REL	ZERO	3P.RS=	of	owl	make-TS	ZERO	until	#	ZERO	3S.RS=	drink	every	#	and	ZERO	3S.PS=	3S.BEN	pour	water	#	ZERO	go	give-TS	#	COMP	ZERO	3S.RS=	drink-TR	ZERO,"He went and drank the herbs that they got for the owl. He drank it all, but he poured water for the owl and took it to give him to drink.",en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,105060,118120,##	0.d:a	=lv	lv	v:pred	np:p	rn	#rc_rn	other	0.d:a	=lv	lv_adp	lv_np.d:obl	v:pred	f0:p	other	##	0.d:a	=lv	v:pred	np:p	##	other	0.d:a	=lv	lv_pro:obl	v:pred	np:p	##	0.d:a	lv	v:pred	#cc:p	other	0.d:a	=lv	v:pred	0:p,,maal,∅	509	∅	∅	∅	503	∅	∅	∅	511	∅	∅	505	∅	∅	∅	∅	505	∅	∅	510	∅	∅	509	∅	∅	∅	510	∅	509	∅	∅	∅	∅	505	∅	∅	510,∅	509	∅	∅	∅	503	∅	∅	∅	511	∅	∅	505	∅	∅	∅	∅	505	∅	∅	510	∅	∅	509	∅	∅	∅	510	∅	509	∅	∅	∅	∅	505	∅	∅	510,∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
maal_0008,mcnafsan,"Selwan imin silua go, rupan saisei go rutli, ""Malfanen mal natut kemai go tukfo pregnrogo nrir.""",#	#	selwan	ZERO	i=	min	silu	#	go	ZERO	ru=	pan	saisei	#	go	ZERO	ru=	til-i	#	malfane	mal	natut	ke=	mai	#	go	ZERO	tuk=	fo	pregnrog-o	nrir,#	#	while	ZERO	3S.RS=	drink	every	#	and	ZERO	3P.RS=	go	meet	#	and	ZERO	3P.RS=	say-TS	#	now	time	appointment	3S.IRS=	come	#	and	ZERO	1P.incIRS=	PSP:IR	try-TS	fly,"When he drank it all they met together again, and they said, ""Now is the time for us to meet again and we will try to fly.""",en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,118660,129040,##	#ac	other	0.d:a	=lv	v:pred	np:p	%	other	0.d:s	=lv	lv	v:pred	##	other	0.d:s_ds	=lv	v:pred	#ds	other	np:s	rn_np	=lv	v:pred	##ds	other	0.1:a	=lv	lv	v:pred	np:p,,maal,∅	∅	∅	505	∅	∅	510	∅	∅	512	∅	∅	∅	∅	∅	512	∅	∅	∅	∅	508	507	∅	∅	∅	∅	512	∅	∅	∅	513,∅	∅	∅	505	∅	∅	510	∅	∅	512	∅	∅	∅	∅	∅	512	∅	∅	∅	∅	508	507	∅	∅	∅	∅	512	∅	∅	∅	513,∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new
maal_0009,mcnafsan,"Panpan mal natut imai go ruipan saisei. ""Malfanen tufo nrir.""",#	panpan	mal	natut	i=	mai	#	go	ZERO	rui=	pan	saisei	#	malfane	ZERO	tu=	fo	nrir,#	until	time	appointment	3S.RS=	come	#	and	ZERO	3P.PS=	go	meet	#	now	ZERO	1P.inRS=	PSP:IR	fly,"Until it was the time of the meeting and they met. ""Now we will fly.""",en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,129160,135420,##	other	np:s	rn_np	=lv	v:pred	##	other	0.d:s	=lv	lv	v:pred	#ds	other	0.1:s	=lv	lv	v:pred,,maal,∅	∅	508	507	∅	∅	∅	∅	512	∅	∅	∅	∅	∅	512	∅	∅	∅,∅	∅	508	507	∅	∅	∅	∅	512	∅	∅	∅	∅	∅	512	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
maal_0010,mcnafsan,"Malnen runrir, sokfal kin inrir ur etan. Ito ur etan m̃as, me maal go mlapuas ranrik, panpanpan maal mlapuas itol maal pak elag. Ipi stori m̃it m̃as.",#	#	malnen	ZERO	ru=	nrir	#	sokfal	#	kin	ZERO	i=	nrir	ur	etan	%	ZERO	i=	to	ur	etan	m̃as	#	me	maal	go	mlapuas	ra=	nrik	panpan	#	maal	mlapuas	i=	tol	maal	pak	elag	#	i=	pi	stori	m̃it	m̃as,#	#	as	ZERO	3P.RS=	fly	#	owl	#	REL	ZERO	3S.RS=	fly	along	down	%	ZERO	3S.RS=	PROG	go_along	down	only	#	but	hawk	and	owl	3D.RS=	tell	until	#	hawk	owl	3S.RS=	pass	hawk	to	high	#	3S.RS=	be	story	short	only,"Then they flew, the owl flew below. He only flew below, but the hawk and mlapuas, mlapuas beat the hawk up high. It is just a short story.",en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,138500,154260,##	#ac	other	0.d:s	=lv	v:pred	##	np.d:s	#rc_rn	other	f0.d:s	=lv	v:pred	rv	np:l	%	0.d:s	=lv	lv_aux	v:pred	np:l	rv	##	other	ln_np	ln	np.d:s	=lv	v:pred	other	##	nc	np.d:a	=lv	v:pred	np:p	adp	np:g	#nc	nc	nc	nc	nc	nc,,maal,∅	∅	∅	512	∅	∅	∅	505	∅	∅	505	∅	∅	∅	514	∅	505	∅	∅	∅	514	∅	∅	∅	502	∅	509	∅	∅	∅	∅	∅	509	∅	∅	502	∅	504	∅	∅	∅	∅	∅	∅,∅	∅	∅	512	∅	∅	∅	505	∅	∅	505	∅	∅	∅	514	∅	505	∅	∅	∅	514	∅	∅	∅	502	∅	509	∅	∅	∅	∅	∅	509	∅	∅	502	∅	504	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
maal_0011,mcnafsan,"Sokfal ikano nrir nlaken itap min nalkis mau, me mlapuas kin imin nalkis ni sokfal.",#	sokfal	i=	kano	nrir	#	nlaken	ZERO	i=	tap	min	nalkis	mau	#	me	mlapuas	#	kin	ZERO	i=	min	nalkis	ni	sokfal,#	owl	3S.RS=	unable	fly	#	because	ZERO	3S.RS=	not	drink	herbs	NEG2	#	but	owl	#	REL	ZERO	3S.RS=	drink	herbs	of	owl,The owl can't fly high because it did not drink the herbs but mlapuas drank the owl's herbs.,en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,158720,177000,##	np.d:s	=lv	lv	v:pred	#ac.neg	other	0.d:a	=lv	lv	v:pred	np:p	other	##	other	np.d:s	#rc:pred	other	f0.d:a	=lv	v:pred	np:p	rn	rn_np:poss,,maal,∅	505	∅	∅	∅	∅	∅	505	∅	∅	∅	503	∅	∅	∅	509	∅	∅	509	∅	∅	503	∅	505,∅	505	∅	∅	∅	∅	∅	505	∅	∅	∅	503	∅	∅	∅	509	∅	∅	509	∅	∅	503	∅	505,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
maal_0012,mcnafsan,"Nlaken sokfal ikano nrir pak elag, nlaken itap min nalkis, ga iur etan me",#	nlaken	sokfal	i=	kano	nrir	pak	elag	#	nlaken	ZERO	i=	ta	min	nalkis	#	ga	i=	ur	etan	#	me,#	because	owl	3S.RS=	unable	fly	to	high	#	because	ZERO	3S.RS=	not	drink	herbs	#	3S	3S.RS=	go_along	down	#	but,"Because the owl can't fly high, because it didn't drink the herbs, he flies below, but",en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,177320,183560,#ac	other	np.d:s	=lv	lv	v:pred	adp	np:g	#ac.neg	other	0.d:a	=lv	lv	v:pred	np:p	##	pro.d:s	=lv	v:pred	np:l	##	other,,maal,∅	∅	505	∅	∅	∅	∅	504	∅	∅	505	∅	∅	∅	503	∅	505	∅	∅	514	∅	∅,∅	∅	505	∅	∅	∅	∅	504	∅	∅	505	∅	∅	∅	503	∅	505	∅	∅	514	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
maal_0013,mcnafsan,mlapuas itol maal pak elag. Ipi stori m̃it m̃as.,mlapuas	i=	tol	maal	pak	elag	#	i=	pi	stori	m̃it	m̃as,owl	3S.RS=	pass	hawk	to	high	#	3S.RS=	be	story	short	only,mlapuas beats the hawk up high. It is just a short story.,en,MORPHEME_ALIGNED,,maal_mp3 maal_wav maal_eaf maal_xml maal_tsv,,183740,189300,np.d:a	=lv	v:pred	np.d:p	adp	np:g	#nc	nc	nc	nc	nc	nc,,maal,509	∅	∅	505	∅	504	∅	∅	∅	∅	∅	∅,509	∅	∅	505	∅	504	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
nmatu_0001,mcnafsan,Amurin na katrausi tenatrauswen ni maarik Wili Santo ineu trausi teetwei.,#	ZERO	a=	mur-i	-n	#	na	ZERO	ka=	traus-i	te-natrauswen	ni	maarik	Wili	Santo	#	ZERO	i=	neu	traus-i	ZERO	teetwei,#	ZERO	1S.RS=	want-TS	-3S.O	#	COMP	ZERO	1S.IRS=	tell-TS	DET-story	of	mister	PN	PN	#	ZERO	3S.RS=	1S.BEN	tell-TS	ZERO	before,"I want to tell the story of this man Wili Santo, he told it to me long ago.",en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,5880,17400,##	0.1:a	=lv	v:pred	-pro:p	#cc	other	0.1:a	=lv	v:pred	np:p	rn	rn	rn_pn_np.h:poss	rn	##	0.h:a	=lv	lv_pro.1:g	v:pred	0:p	other,,nmatu,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	601	∅	∅	602	∅	∅	602	∅	∅	∅	601	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	601	∅	∅	602	∅	∅	602	∅	∅	∅	601	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅
nmatu_0002,mcnafsan,Itil natam̃ol ni Ermag inru.,#	ZERO	i=	til	natam̃ol	ni	Ermag	i=	nru,#	ZERO	3S.RS=	say	person	of	PN	3S.RS=	two,It tells of two Erromangan people.,en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,17740,23380,##	0:a	=lv	v:pred	np.h:p	rn	rn_pn_np:poss	=rn	rn_np,,nmatu,∅	601	∅	∅	603	∅	604	∅	∅,∅	601	∅	∅	603	∅	604	∅	∅,∅	∅	∅	∅	bridging	∅	new	∅	∅
nmatu_0003,mcnafsan,Kaaru ipiatlak nmatu. Selwan ralak ratap mer tao mau.,#	kaaru	i=	piatlak	nmatu	#	selwan	ZERO	ra=	lak	#	ZERO	ra=	tap	mer	tao	mau,#	other	3S.RS=	have	wife	#	while	ZERO	3D.RS=	marry	#	ZERO	3D.RS=	not	again	leave	NEG2,One has a wife. When they were married they did not leave again.,en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,23760,29440,##	np.h:a	=lv	v:predex	np.h:p	#ac	other	0.h:s	=lv	v:pred	##neg	0.h:s	=lv	lv	aux	v:pred	rv,,nmatu,∅	602	∅	∅	606	∅	∅	607	∅	∅	∅	607	∅	∅	∅	∅	∅,∅	602	∅	∅	606	∅	∅	607	∅	∅	∅	607	∅	∅	∅	∅	∅,∅	∅	∅	∅	new	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅
nmatu_0004,mcnafsan,Rato panpan go naliati iskei tenen ipitlak nmatu ipitlak nmatu nega rapan sari.,#	ZERO	ra=	to	panpan	go	naliati	i=	skei	#	te-nen	#	ZERO	i=	piatlak	nmatu	%	i=	piatlak	nmatu	nega	#	ZERO	ra=	pan	sari,#	ZERO	3D.RS=	stay	until	AD	day	3S.RS=	one	#	DET-that	#	0	3S.RS=	have	wife	%	3S.RS=	have	wife	3S.POS	#	ZERO	3D.RS=	go	wander,They stayed until one day this one with a wife went walking with her.,en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,29860,40620,##	0.h:s	=lv	v:pred	adp	ln	np:other	=rn	rn_np	##	dem_np.h:a	#rc	0.h:a	=lv	v:predex	np.h:p	%	=lv	v:predex	np.h:p	rn_pro.h:poss	##	0.h:s	=lv	v:pred	rv,,nmatu,∅	607	∅	∅	∅	∅	608	∅	∅	∅	602	∅	602	∅	∅	606	∅	∅	∅	606	602	∅	602	∅	∅	∅,∅	607	∅	∅	∅	∅	608	∅	∅	∅	602	∅	602	∅	∅	606	∅	∅	∅	606	602	∅	602	∅	∅	∅,∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
nmatu_0005,mcnafsan,Rapan rasoki asler.,#	ZERO	ra=	pan	#	ZERO	ra=	sok-ki	asel-e	-r,#	ZERO	3D.RS=	go	#	ZERO	3D.RS=	jump-TR	friend-V	-3P.DP,They went to see a friend of theirs.,en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,43247,45720,##	0.h:s	=lv	v:pred	##	0.h:a	=lv	v:pred	np.h:p	-rn_pro.h:poss,,nmatu,∅	607	∅	∅	∅	607	∅	∅	609	607,∅	607	∅	∅	∅	607	∅	∅	609	607,∅	∅	∅	∅	∅	∅	∅	∅	new	∅
nmatu_0006,mcnafsan,Rakaito puserek aslen Ipiatlak wak iskei.,#	ZERO	rakai=	to	puserek	asel-e	-n	#	ZERO	i=	piatlak	wak	i=	skei,#	ZERO	3D.PS=	PROG	talk	friend-V	-3S.DP	#	ZERO	3S.RS=	have	pig	3S.RS=	one,They talked with his friend. He had a pig.,en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,45720,51923,##	0.h:a	=lv	aux	v:pred	np.h:p	-rn_pro.h:poss	##	0.h:a	=lv	v:predex	np:p	=rn	rn_np,,nmatu,∅	607	∅	∅	∅	609	602	∅	609	∅	∅	610	∅	∅,∅	607	∅	∅	∅	609	602	∅	609	∅	∅	610	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅
nmatu_0007,mcnafsan,Wak nen ipi wak nmatu.,#	wak	nen	i=	pi	wak	nmatu,#	pig	that	3S.RS=	be	pig	woman,The pig was a female pig.,en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,51923,53460,##	np:s	rn	=lv	cop	np:pred	rn_np,,nmatu,∅	610	∅	∅	∅	610	611,∅	610	∅	∅	∅	610	611,∅	∅	∅	∅	∅	∅	new
nmatu_0008,mcnafsan,Tenen ipiatlak nmatu itok lek wak nen ito su entan.,#	te-nen	#	ZERO	i=	piatlak	nmatu	%	ZERO	i=	to	lek	wak	#	nen	ZERO	i=	to	su	e-ntan,#	DET-that	#	0	3S.RS=	have	wife	%	ZERO	3S.RS=	PROG	look	pig	#	REL	ZERO	3S.RS=	PROG	dig	LOC-ground,The man who had a wife looked at the pig which was digging the ground.,en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,54420,64440,##	dem_np.h:a	#rc_rn	0.h:a	=lv	v:predex	np.h:p	%	0.h:a	=lv	aux	v:pred	np:p	#rc_rn	other	0:s	=lv	aux	v:pred	np:g,,nmatu,∅	602	∅	602	∅	∅	606	∅	602	∅	∅	∅	610	∅	∅	610	∅	∅	∅	612,∅	602	∅	602	∅	∅	606	∅	602	∅	∅	∅	610	∅	∅	610	∅	∅	∅	612,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new
nmatu_0009,mcnafsan,"Go kinrik kaaru kin na ""Alek nmatu gaag, itae weswes wi.",#	go	ZERO	ki=	nrik	kaaru	ki	-n	#	na	ZERO	a=	lek	nmatu	gaag	#	ZERO	i=	tae	weswes	wi,#	and	ZERO	3S.PS=	tell	other	PREP	-3S.O	#	SUB	ZERO	1S.RS=	look	wife	2S.POS	#	ZERO	3S.RS=	know	work	good,"And he said to the other, ""I see your wife knows how to work well.",en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,65819,72620,##	other	0.h:s	=lv	v:pred	np.h:p	adp	-pro:other	##ds	other	0.1:a	=lv	v:pred	np.h:p	rn_pro.2:poss	##ds	0.h:s	=lv	aux	v:pred	rv,,nmatu,∅	∅	602	∅	∅	609	∅	∅	∅	∅	602	∅	∅	610	609	∅	610	∅	∅	∅	∅,∅	∅	602	∅	∅	609	∅	∅	∅	∅	602	∅	∅	610	609	∅	610	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
nmatu_0010,mcnafsan,Me neu nmatu nigneu itap weswes mau.,#	me	neu	nmatu	nigneu	i=	tap	weswes	mau,#	but	HES	wife	1S.POS	3S.RS=	NEG	work	NEG2,But my wife doesn't work well.,en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,72820,75179,##ds.neg	other	nc	np.h:s	rn_pro.1:poss	=lv	lv	v:pred	rv,,nmatu,∅	∅	∅	606	602	∅	∅	∅	∅,∅	∅	∅	606	602	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅
nmatu_0011,mcnafsan,Tete nrak apestafi itap nrog wou mau. Amurin na kefreg tenen. Anrikin kin me ita pregi mau me nmatu gaag nen itae weswes wi.,#	tete	nrak	ZERO	a=	pestaf-i	ZERO	#	ZERO	i=	tap	nrog	wou	mau	#	ZERO	a=	mur-i	-n	#	na	ZERO	ke=	freg	te-nen	#	ZERO	a=	nrik-i	-n	#	kin	me	ZERO	i=	ta	preg-i	ZERO	mau	#	me	nmatu	gaag	nen	i=	tae	weswes	wi,#	some	time	ZERO	1S.RS=	talk_to-TS	ZERO	#	ZERO	3S.RS=	NEG	hear	1S.O	NEG2	#	ZERO	1S.RS=	want-TS	-3S.O	#	COMP	ZERO	3S.IRS=	make:IR	DET-that	#	ZERO	1S.RS=	tell-TS	-3S.O	#	SUB	but	ZERO	3S.RS=	NEG	make-TS	ZERO	NEG2	#	but	wife	2S.POS	that	3S.RS=	know	work	good,"Sometimes I ask her to do this, I tell her but she doesn't do it, but your wife works well.",en,MORPHEME_ALIGNED,,nmatu_mp3 nmatu_wav nmatu_eaf nmatu_xml nmatu_tsv,,77220,86420,##ds	ln	np:other	0.1:a	=lv	v:pred	0.h:p	##ds.neg	0.h:a	=lv	lv	v:pred	pro.1:p	rv	##ds	0.1:a	=lv	v:pred	-pro:p	#ds_cc	other	0.h:a	=lv	v:pred	dem_np:p	##ds	0.1:a	=lv	v:pred	-pro.h:p	#ac.neg	other	other	0.h:a	=lv	lv	v:pred	0:p	rv	##ds	other	np.h:s	rn_pro.2:poss	rn	=lv	aux	v:pred	rv,,nmatu,∅	∅	∅	602	∅	∅	606	∅	606	∅	∅	∅	602	∅	∅	602	∅	∅	∅	∅	∅	606	∅	∅	613	∅	602	∅	∅	606	∅	∅	∅	606	∅	∅	∅	613	∅	∅	∅	610	609	∅	∅	∅	∅	∅,∅	∅	∅	602	∅	∅	606	∅	606	∅	∅	∅	602	∅	∅	602	∅	∅	∅	∅	∅	606	∅	∅	613	∅	602	∅	∅	606	∅	∅	∅	606	∅	∅	∅	613	∅	∅	∅	610	609	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
